,id,post_id,user_id,rating_percent,rated_at,category,title,genre,mood,username
2380,2507,1297,1010,17,2024-11-13 15:24:24,SolTok,Why You Should Keep An Eye On Solana! #crypto #bitcoin #solana #shorts #viralshorts #trending #fyp,Educational/Informational,"['Enthusiasm', 'Confidence', 'Engagement']",shivam
2381,2508,1303,1010,20,2024-11-13 15:24:31,SolTok,Welcomr to RoroLand #cryptocurrency #meme #token #solana,Animated Short/Storytelling,"['curiosity', 'concern', 'tension', 'urgency', 'determination', 'recklessness']",shivam
2382,2509,1290,1010,16,2024-11-13 15:24:32,SolTok,Solana's MYRO Takes the Meme Coin Throne in SHOCKING Upset,Financial Analysis / Cryptocurrency Commentary,"['Excitement', 'Urgency', 'Confidence']",shivam
2383,2510,1313,1010,22,2024-11-13 15:24:34,SolTok,solana.memecoins - 7367640108956175649,Educational/Informative,"['Enthusiasm', 'Slight uncertainty', 'Sincerity', 'Concern']",shivam
2384,2511,1304,1010,13,2024-11-13 15:24:37,SolTok,Welcome to the beginning of something Amazing!! We are alive!!!! Hahahhaha coff coff.  $FROGGYBOOM #token #solana #meme #memecoin #trump2024,animated short film,"['confidence', 'intrigue', 'determination', 'mischief', 'playfulness']",shivam
2385,2512,1309,1010,23,2024-11-13 15:24:42,SolTok,#cryptomeme #solana #shitcoins #memecoin,comedy,"['humor', 'sarcasm', 'calmness']",shivam
2386,2513,1253,1010,20,2024-11-13 15:24:45,SolTok,Replying to @Thomas darya You are right for some! #pepe #crypto #memecoins,Educational/Informational,"['passionate', 'animated', 'assertive', 'confident']",shivam
2387,2514,1293,1010,24,2024-11-13 15:24:55,SolTok,Solana Coins vs Base Coins,"comedy, internet culture commentary","['excitement', 'enthusiasm', 'humor', 'approachability', 'positivity']",shivam
2388,2515,1287,1010,28,2024-11-13 15:24:56,SolTok,Trading memecoins #memecoin #solana #bitcoin #funny #usa #fyp #animation #animationmeme #memecoins #2d #foryou #foryoupage #repost #viraltiktok,Animated Educational Finance,"['Concentration', 'Tension', 'Frustration', 'Disappointment', 'Relaxation', 'Confidence', 'Humor']",shivam
2389,2516,972,18,26,2024-11-13 20:59:43,Vible,The story of St. Peter and the upside down cross,Inspirational / Religious,Unknown,jack
2390,2517,1265,18,29,2024-11-14 00:54:01,SolTok,#crypto #cryptotrading #memecoin #solmemecoins #solanamemecoin,Financial Education/Investment,"['excitement', 'urgency', 'enthusiasm']",jack
2391,2518,1292,1096,26,2024-11-15 01:54:05,SolTok,Day 22 turning $100 into 100000 by trading meme coins #trading #memecoin #crypto #solana,Financial Education / Trading,"['Excitement', 'Determination', 'Optimism']",alaga
2392,2519,1300,1096,22,2024-11-15 01:54:06,SolTok,Moodeng made people millionaires⁉️🤯#crypto #shorts  #moodeng #hippo #memecoin #viralvideo,educational entertainment,"['enthusiasm', 'excitement', 'disbelief', 'regret', 'light-heartedness']",alaga
2393,2520,871,5,17,2024-11-15 16:50:39,Vible,Know that the loard he is god jesus,spiritual/meditative video,"['calm', 'conviction', 'serenity', 'inviting', 'uplifting']",kinha
2394,2521,1277,5,42,2024-11-15 16:54:52,SolTok,Did you know this new memecoin on Solana_ 🥶👀 Let me know what you think about this crypto! 👇🏻 #crypto #cryptok #memecoin #altcoin #cryptonews #solana,Finance/Investment,"['Enthusiasm', 'Confidence', 'Excitement', 'Caution']",kinha
2395,2522,1311,1096,27,2024-11-15 18:46:49,SolTok,Love to see this #solana #crypto #shitcoins #meme #bitcoin,Educational/Informative,"['engagement', 'enthusiasm', 'curiosity']",alaga
2396,2523,1288,1096,33,2024-11-15 18:53:14,SolTok,Trading memecoins in 2024 ____ $DUKO ON SOLANA #memecoins #memecoin #solana,Animation/Satire,"['optimism', 'concern', 'excitement', 'distress', 'bravado', 'despair', 'reflection']",alaga
2397,2525,1313,1096,28,2024-11-15 18:53:16,SolTok,solana.memecoins - 7367640108956175649,Educational/Informative,"['Enthusiasm', 'Slight uncertainty', 'Sincerity', 'Concern']",alaga
2398,2526,1276,1101,26,2024-11-15 22:15:11,SolTok,Daily realisation #trading #crypto #bitcoin #ethereum #solana #memecoins,Reflective/Philosophical Video,"['contemplation', 'regret', 'vulnerability', 'serenity']",bugawon
2399,2527,1306,1101,30,2024-11-15 22:15:12,SolTok,Culture of Solana Token $COST.   #  2024  Trump.  Trump Supporters,Political Commentary / Motivational,"['Confidence', 'Determination', 'Passion', 'Defiance', 'Optimism']",bugawon
2400,2528,1283,1103,24,2024-11-16 21:38:24,SolTok,Pump fun and the trenches in shambles #pumpfun #solana #memecoins,Financial Education/Analysis,"['Enthusiasm', 'Concern', 'Frustration', 'Confidence']",sudha_07l5i1c3f
2401,2529,1306,1103,21,2024-11-16 21:39:41,SolTok,Culture of Solana Token $COST.   #  2024  Trump.  Trump Supporters,Political Commentary / Motivational,"['Confidence', 'Determination', 'Passion', 'Defiance', 'Optimism']",sudha_07l5i1c3f
2402,2530,1276,1103,37,2024-11-16 21:39:42,SolTok,Daily realisation #trading #crypto #bitcoin #ethereum #solana #memecoins,Reflective/Philosophical Video,"['contemplation', 'regret', 'vulnerability', 'serenity']",sudha_07l5i1c3f
2403,2531,1305,1103,45,2024-11-16 21:48:53,SolTok,$cost meme on solana.  Culture of solana token.  #crypto #meme #crown #1000x @CultureofSolanaToken,Digital Art & Culture Presentation,"['enthusiasm', 'urgency', 'curiosity']",sudha_07l5i1c3f
2404,2532,1289,1103,34,2024-11-16 21:48:54,SolTok,Who else has trades the EXACT same way 😭💰 #crypto #finance #wealth #crytocurrency #money #solana #memecoins,Lifestyle/Beauty Vlog,"['Playfulness', 'Confidence', 'Joyfulness', 'Approachability']",sudha_07l5i1c3f
2405,2533,790,5,28,2024-11-18 07:08:48,Vible,5 Bible Verses To Invite The Presence Of God,Religious/Spiritual,Unknown,kinha
2406,2534,1110,1010,23,2024-11-18 07:46:24,Vible,You can win the “Rat Race” but you will still be a “Rat”… sometimes a small push can send you on a wonder spiritual journey for the rest of your life. #amazing #spirituality #motivation #wisdom,Inspirational Documentary,Unknown,shivam
2407,2536,1321,1076,18,2024-11-18 11:32:54,Flic,Ai viral hack!!!,Educational / Motivational,Unknown,adarsh
2408,2537,385,1105,8,2024-11-18 13:00:40,Vible,untitled_video,religious/motivational,Unknown,Dylan
2409,2538,422,1105,94,2024-11-18 13:00:43,Vible,untitled_video,Inspirational narrative video,Unknown,Dylan
2410,2539,152,1105,20,2024-11-18 13:00:56,Vible,untitled_video,Educational,"['analyzing', 'curiosity', 'evaluation']",Dylan
2411,2540,816,1105,70,2024-11-18 13:01:03,Vible,The story of prophet Elijah proving who the real God is,Biblical Narrative / Religious Education,"['intensity', 'contemplation', 'tension', 'wonder', 'despair']",Dylan
2412,2541,789,1105,54,2024-11-18 13:01:10,Vible,jesus..is..my..hero,"Educational, Technology","['frustration', 'helpfulness', 'apology']",Dylan
2413,2542,698,1105,13,2024-11-18 13:01:13,Vible,Gain the whole world,spiritual documentary,Unknown,Dylan
2414,2543,944,1105,28,2024-11-18 13:01:17,Vible,You must be humble and understand that God hates the sin of pride,Inspirational/Religious,Unknown,Dylan
2415,2544,817,1105,10,2024-11-18 13:01:17,Vible,With God by your side nothing can stop you,Inspirational/Religious,"['Hope', 'Determination', 'Confidence', 'Desperation', 'Calmness']",Dylan
2416,2545,376,1105,13,2024-11-18 13:01:19,Vible,untitled_video,Spiritual narrative,"['Calmness', 'Introspection', 'Hope']",Dylan
2417,2546,773,1105,25,2024-11-18 13:01:21,Vible,jesusismylove,Theological narrative,Unknown,Dylan
2418,2547,383,1105,11,2024-11-18 13:01:24,Vible,untitled_video,spiritual narrative,"['defeat', 'hope', 'strength', 'reassurance', 'conviction']",Dylan
2419,2548,147,1105,21,2024-11-18 13:01:26,Vible,untitled_video,Technical Tutorial,Unknown,Dylan
2420,2549,548,1105,29,2024-11-18 13:01:27,Vible,untitled_video,Spiritual/Inspirational,Unknown,Dylan
2421,2550,1193,1109,23,2024-11-19 00:14:41,Vible,"Internal power, cultivated via years of inner work is exponentially more valuable - and fulfilling - than external power.#leadership #productivity #service #business #education #emotionalintelligence",Educational/Inspirational,"['enthusiasm', 'confidence', 'warmth']",sydborden
2422,2551,1205,1109,20,2024-11-19 00:14:52,Vible,Have you had to move on from a narcissistic relationship before_ How did you grieve_ #inspiration #dailywisdom #motivation,Personal Reflection/Storytelling,"['warmth', 'reflection', 'vulnerability', 'engagement', 'empathy']",sydborden
2423,2552,1215,1109,18,2024-11-19 00:16:33,Vible,“Your solution is separate but equal…_” 🤔 - Candace Owens - #woke #candaceowens #activists,Debate/Panel Discussion,"['Confidence', 'Frustration', 'Determination', 'Incredulity', 'Concern']",sydborden
2424,2553,1247,1109,19,2024-11-19 00:16:34,Vible,“No one’s coming…” 🤍 - Ed Mylett - #lifeadvices #lifequote #lifetip  #successquote #adviceforguys #adviceforboy #realtalks #edmylett,Motivational speaking,"['seriousness', 'passion', 'introspection']",sydborden
2425,2554,861,1105,15,2024-11-19 03:27:14,Vible,This will help you in better health and finincal stability,Motivational/Self-Help,"['inspiration', 'hope', 'confidence', 'tranquility']",Dylan
2426,2555,1224,1105,69,2024-11-19 03:27:23,Vible,Early morning exercise. The world’s greatest medicine. Do you agree_✌🏽#leadership #productivity #service #workout #exercise #medicine,Fitness/Motivational,"['determination', 'urgency', 'motivation', 'victory']",Dylan
2427,2556,11,1105,13,2024-11-19 03:27:24,Vible,Recipe for a flow state,Educational/Inspirational,"['enthusiasm', 'engagement', 'curiosity', 'passion']",Dylan
2428,2557,168,1105,19,2024-11-19 03:27:29,Vible,untitled_video,spiritual storytelling,"['calmness', 'trust', 'hope', 'reassurance']",Dylan
2429,2558,812,1105,16,2024-11-19 03:27:29,Vible,The story of St. Peter and the upside down cross,Historical Narrative,"['reverence', 'seriousness', 'compassion', 'engagement']",Dylan
2430,2559,972,1105,16,2024-11-19 03:27:34,Vible,The story of St. Peter and the upside down cross,Inspirational / Religious,Unknown,Dylan
2431,2560,863,1105,31,2024-11-19 03:27:36,Vible,In the mighty name of Jesus,Spiritual/Religious,"['Hopefulness', 'Urgency', 'Peace']",Dylan
2432,2561,129,1105,9,2024-11-19 03:27:37,Vible,untitled_video,Philosophical Exploration,"['curiosity', 'contemplation', 'passion']",Dylan
2433,2562,871,1105,10,2024-11-19 03:27:54,Vible,Know that the loard he is god jesus,spiritual/meditative video,"['calm', 'conviction', 'serenity', 'inviting', 'uplifting']",Dylan
2434,2563,59,1105,19,2024-11-19 03:28:00,Vible,push through the pain 🫡,Motivational/Inspirational,"['Urgency', 'Passion', 'Determination']",Dylan
2435,2564,788,1105,26,2024-11-19 03:28:01,Vible,Prayer before bed,Spiritual/Relaxation,"['calmness', 'serenity', 'reflection', 'comfort', 'nurturing']",Dylan
2436,2565,252,1105,29,2024-11-19 03:28:03,Vible,untitled_video,Educational,Unknown,Dylan
2437,2566,100,1105,23,2024-11-19 03:28:04,Vible,untitled_video,Motivational/Inspirational,"['Inspiration', 'Motivation', 'Determination']",Dylan
2438,2567,558,1105,27,2024-11-19 03:28:05,Vible,untitled_video,Narrative Art Documentary,Unknown,Dylan
2439,2568,1208,1105,15,2024-11-19 03:28:11,Vible,Agree or disagree_ #dailywisdom #learningontiktok #motivation,Motivational/Inspirational,"['seriousness', 'passion', 'enthusiasm', 'empathy']",Dylan
2440,2569,1233,1105,17,2024-11-19 03:28:27,Vible,“We are actors…” #dailywisdom #inspiration #motivation,"Educational, Philosophical Discussion","['excitement', 'amusement', 'nostalgia', 'reflective calmness']",Dylan
2441,2570,695,1105,19,2024-11-19 03:28:47,Vible,repost of the collab with better quality and some improvements - ib-,Artistic/Musical Narrative,Unknown,Dylan
2442,2571,694,1105,21,2024-11-19 03:28:50,Vible,Teacher the greatest commendent to the loard,Religious Education,Unknown,Dylan
2443,2572,793,1105,12,2024-11-19 03:28:57,Vible,Lord Jesus- God is Taking You Out of The Hour of,Inspirational/Spiritual,"['calmness', 'reassurance', 'warmth', 'optimism']",Dylan
2444,2573,652,1105,13,2024-11-19 03:29:02,Vible,Understand one thing about these people.,Thought-Provoking Short Film,Unknown,Dylan
2445,2574,647,1105,19,2024-11-19 03:29:05,Vible,Show some appreciation to yourself.,Reflective Narrative,"['solemnity', 'urgency', 'determination', 'introspection', 'confidence']",Dylan
2446,2575,361,1105,10,2024-11-19 03:29:17,Vible,untitled_video,Spiritual/Inspirational,"['Reverence', 'Gratitude', 'Humility', 'Courage', 'Hope']",Dylan
2447,2576,776,1105,13,2024-11-19 03:29:23,Vible,King Baldwin IV of Jerusalem. -,Educational/Instructional,"['analytical', 'concerned', 'thoughtful']",Dylan
2448,2577,30,1105,9,2024-11-19 03:29:25,Vible,Ask yourself,motivational speech,"['contemplative', 'earnest', 'intense', 'passionate', 'hopeful']",Dylan
2449,2578,775,1105,10,2024-11-19 03:29:28,Vible,part 2,Religious Educational,"['Reverence', 'Intrigue', 'Anticipation', 'Fear', 'Bravery']",Dylan
2450,2579,132,1105,21,2024-11-19 03:29:30,Vible,untitled_video,Motivational/Inspirational,"['Confidence', 'Determination', 'Positivity', 'Introspection']",Dylan
2451,2580,1219,1105,15,2024-11-19 03:29:31,Vible,"Small steps, huge victories… Physical health is just as important as mental. ##dailymotivation##inspiration##wisdom",motivational,"['encouragement', 'serious contemplation', 'passion', 'reassurance', 'knowledgeable empathy']",Dylan
2452,2581,34,1105,15,2024-11-19 03:29:33,Vible,Learn to think,Educational,"['urgency', 'passion', 'conviction', 'commitment']",Dylan
2453,2582,865,1105,9,2024-11-19 03:29:36,Vible,Moment of prayer jesus god heavenly father,Spiritual/Religious,"['gratitude', 'earnestness', 'serenity']",Dylan
2454,2583,814,1105,12,2024-11-19 03:29:40,Vible,In this verse Jesus is saying how many people will talk about how much they follow God but in reality they participate in things that they shouldn’t be doing,Religious/Spiritual Commentary,Unknown,Dylan
2455,2584,726,1105,17,2024-11-19 03:32:03,Vible,"idk but this is so hard  (yes, its simple but i love it) -  is Lord  -",Theological Commentary,Unknown,Dylan
2456,2585,1235,1105,18,2024-11-19 03:32:06,Vible,“You have created the groundwork…” 💔 - Sadia Khan - Credits_ Untempered Podcast - #relationshipadvice #relationshiptip #relationshipquote #relationshipgoal #realtalks #sadiakhan,Educational / Motivational,"['Concern', 'Conviction', 'Empathy', 'Determination']",Dylan
2457,2586,866,1105,15,2024-11-19 03:32:07,Vible,father lourd I am in your presence once again jesus,Spiritual/Inspirational,"['hope', 'faith', 'calmness', 'determination', 'reverence']",Dylan
2458,2587,790,1105,12,2024-11-19 03:32:17,Vible,5 Bible Verses To Invite The Presence Of God,Religious/Spiritual,Unknown,Dylan
2459,2588,29,1105,18,2024-11-19 03:32:17,Vible,How to be disciplined,motivational,"['determination', 'encouragement', 'friendliness', 'seriousness', 'enthusiasm']",Dylan
2460,2589,641,1105,12,2024-11-19 03:32:19,Vible,3 types of people you will encounter in life.,Educational/Inspirational,Unknown,Dylan
2461,2590,918,1105,5,2024-11-19 03:32:19,Vible,Yes He Has,Religious/Inspirational,"['passionate', 'authoritative', 'uplifting']",Dylan
2462,2591,1202,1105,4,2024-11-19 03:32:40,Vible,"The Higher Self Podcast + TAG your personal hero in the comments below! Our gorgeous and scary world needs more leaders. Real, everyday",Informative Presentation,"['Confidence', 'Concern', 'Empowerment']",Dylan
2463,2592,838,1105,16,2024-11-19 05:57:45,Vible,JESUS CHRIST IS OUR SHEPHERD,Spiritual/Religious,"['Peace', 'Calmness', 'Authority']",Dylan
2464,2593,774,1,60,2024-11-19 09:43:30,Vible,tiktok removed my last vid  -,Inspirational/Reflective,"['Calmness', 'Thoughtfulness', 'Sincerity']",afrobeezy
2465,2594,1232,1,43,2024-11-19 09:44:09,Vible,How to overcome addictions… 🤯 - Tony Robbins - Credits_ Lewis Howes - #addictions #overcomingaddiction #realtalks #tonyrobbins,Educational / Motivational,"['Passion', 'Seriousness', 'Contemplation']",afrobeezy
2466,2595,774,5,12,2024-11-19 09:53:32,Vible,tiktok removed my last vid  -,Inspirational/Reflective,"['Calmness', 'Thoughtfulness', 'Sincerity']",kinha
2467,2596,414,5,15,2024-11-19 09:53:34,Vible,untitled_video,Inspirational/Drama,Unknown,kinha
2468,2597,798,5,2,2024-11-19 09:53:39,Vible,The greatest man in history Jesus. Matthew 20-19  He said He would and that He is the Son of God as He claimed to be. Christ is alive! He is living today,Spiritual/Reflective Documentary,"['reverence', 'sincerity', 'warmth', 'confident']",kinha
2469,2598,1217,1,25,2024-11-19 11:38:17,Vible,Writing of gratitude in a journal allows you to relive the more beautiful parts of your life on a daily basis.#leadership #productivity #service,motivational,"['positivity', 'hopefulness', 'enthusiasm', 'sincerity', 'inspiration']",afrobeezy
2470,2599,1251,1,59,2024-11-19 11:39:58,Vible,Do we desire external validation_ #wisdom #motivation #inspiration,Informational/Inspirational,"['Thoughtfulness', 'Concern', 'Determination', 'Relief']",afrobeezy
2471,2601,1230,1,73,2024-11-20 06:50:27,Vible,Many talk of “hustle” these days. But the idea that working longer and harder makes you more productive and better is outdated.This quick episode walks you through my philosophy on this essential insight,Motivational Speech,"['Passion', 'Sincerity', 'Confidence', 'Earnestness', 'Inspiration']",afrobeezy
2472,2602,176,1,100,2024-11-20 06:50:36,Vible,AI Voice Edits take over Social Media,Motivational/Inspirational,"['Urgency', 'Motivation', 'Encouragement']",afrobeezy
2473,2604,583,1105,89,2024-11-20 07:42:28,Vible,untitled_video,Motivational/Inspirational,"['hope', 'determination', 'vulnerability', 'solitude', 'reflective mood']",Dylan
